X,ROI_Pair,Network_Pair,Network_Pair_Index,Reproducibility_rfMRI
53089,Pair_114_327,Network_4_4,34,0.48986428
53090,Pair_115_327,Network_3_4,25,0.5776879
53091,Pair_116_327,Network_5_4,35,0.429142728
53092,Pair_117_327,Network_5_4,35,0.467318154
53093,Pair_118_327,Network_9_4,39,0.252446018
53094,Pair_119_327,Network_9_4,39,0.265882339
53095,Pair_120_327,Network_9_4,39,0.282619662
53096,Pair_121_327,Network_1_4,4,0.395275608
53097,Pair_122_327,Network_11_4,41,0.417574701
53098,Pair_123_327,Network_6_4,36,0.398892067
53099,Pair_124_327,Network_8_4,38,0.397553932
53100,Pair_125_327,Network_6_4,36,0.508542761
53101,Pair_126_327,Network_9_4,39,0.226764193
53102,Pair_127_327,Network_5_4,35,0.247481169
53103,Pair_128_327,Network_6_4,36,0.401089398
53104,Pair_129_327,Network_6_4,36,0.469672812
53105,Pair_130_327,Network_9_4,39,0.524836373
53106,Pair_131_327,Network_9_4,39,0.280487671
53107,Pair_132_327,Network_9_4,39,0.314810909
53108,Pair_133_327,Network_7_4,37,0.491280346
53109,Pair_134_327,Network_9_4,39,0.411795043
53110,Pair_135_327,Network_11_4,41,0.42885411
53111,Pair_136_327,Network_5_4,35,0.492552371
53112,Pair_137_327,Network_5_4,35,0.700556834
53113,Pair_138_327,Network_2_4,15,0.405795539
53114,Pair_139_327,Network_6_4,36,0.619009573
53115,Pair_140_327,Network_10_4,40,0.674836636
53116,Pair_141_327,Network_10_4,40,0.5478219
53117,Pair_142_327,Network_1_4,4,0.360085197
53118,Pair_143_327,Network_5_4,35,0.405568578
53119,Pair_144_327,Network_7_4,37,0.43627954
53120,Pair_145_327,Network_7_4,37,0.446491348
53121,Pair_146_327,Network_5_4,35,0.270733837
53122,Pair_147_327,Network_4_4,34,0.572429422
53123,Pair_148_327,Network_4_4,34,0.638400807
53124,Pair_149_327,Network_7_4,37,0.499695252
53125,Pair_150_327,Network_9_4,39,0.643303279
53126,Pair_151_327,Network_9_4,39,0.533451982
53127,Pair_152_327,Network_2_4,15,0.317885308
53128,Pair_153_327,Network_2_4,15,0.254049472
53129,Pair_154_327,Network_2_4,15,0.204410247
53130,Pair_155_327,Network_9_4,39,0.252000568
53131,Pair_156_327,Network_2_4,15,0.331465097
53132,Pair_157_327,Network_2_4,15,0.497683361
53133,Pair_158_327,Network_2_4,15,0.282123778
53134,Pair_159_327,Network_2_4,15,0.406262512
53135,Pair_160_327,Network_2_4,15,0.189973499
53136,Pair_161_327,Network_9_4,39,0.406859897
53137,Pair_162_327,Network_9_4,39,0.543944838
53138,Pair_163_327,Network_2_4,15,0.346697458
53139,Pair_164_327,Network_9_4,39,0.323743498
53140,Pair_165_327,Network_9_4,39,0.279248882
53141,Pair_166_327,Network_12_4,42,0.439141134
53142,Pair_167_327,Network_4_4,34,0.50208838
53143,Pair_168_327,Network_3_4,25,0.40345319
53144,Pair_169_327,Network_4_4,34,0.537195766
53145,Pair_170_327,Network_7_4,37,0.415076141
53146,Pair_171_327,Network_7_4,37,0.489525729
53147,Pair_172_327,Network_6_4,36,0.376031059
53148,Pair_173_327,Network_8_4,38,0.436337053
53149,Pair_174_327,Network_8_4,38,0.464121917
53150,Pair_175_327,Network_8_4,38,0.467186055
53151,Pair_176_327,Network_9_4,39,0.304326985
53152,Pair_177_327,Network_9_4,39,0.396748736
53153,Pair_178_327,Network_4_4,34,0.409284777
53154,Pair_179_327,Network_4_4,34,0.502576835
53155,Pair_180_327,Network_4_4,34,0.407066749
53156,Pair_181_327,Network_1_4,4,0.279947062
53157,Pair_182_327,Network_2_4,15,0.390974602
53158,Pair_183_327,Network_2_4,15,0.336676269
53159,Pair_184_327,Network_2_4,15,0.280528204
53160,Pair_185_327,Network_2_4,15,0.275349037
53161,Pair_186_327,Network_2_4,15,0.264118318
53162,Pair_187_327,Network_2_4,15,0.247436941
53163,Pair_188_327,Network_3_4,25,0.453153214
53164,Pair_189_327,Network_3_4,25,0.443762993
53165,Pair_190_327,Network_4_4,34,0.610839812
53166,Pair_191_327,Network_4_4,34,0.678641075
53167,Pair_192_327,Network_6_4,36,0.590567666
53168,Pair_193_327,Network_2_4,15,0.278507397
53169,Pair_194_327,Network_7_4,37,0.353983175
53170,Pair_195_327,Network_7_4,37,0.479003771
53171,Pair_196_327,Network_2_4,15,0.284547466
53172,Pair_197_327,Network_2_4,15,0.363952815
53173,Pair_198_327,Network_2_4,15,0.33699552
53174,Pair_199_327,Network_2_4,15,0.241838022
53175,Pair_200_327,Network_2_4,15,0.247766165
53176,Pair_201_327,Network_2_4,15,0.244559412
53177,Pair_202_327,Network_2_4,15,0.366795669
53178,Pair_203_327,Network_2_4,15,0.402347329
53179,Pair_204_327,Network_8_4,38,0.447209934
53180,Pair_205_327,Network_4_4,34,0.595126428
53181,Pair_206_327,Network_6_4,36,0.548012652
53182,Pair_207_327,Network_10_4,40,0.51786536
53183,Pair_208_327,Network_10_4,40,0.591807661
53184,Pair_209_327,Network_7_4,37,0.49717353
53185,Pair_210_327,Network_9_4,39,0.383390319
53186,Pair_211_327,Network_9_4,39,0.359331417
53187,Pair_212_327,Network_9_4,39,0.509681685
53188,Pair_213_327,Network_9_4,39,0.288163838
53189,Pair_214_327,Network_9_4,39,0.330110561
53190,Pair_215_327,Network_9_4,39,0.393268277
53191,Pair_216_327,Network_3_4,25,0.488177008
53192,Pair_217_327,Network_4_4,34,0.523854107
53193,Pair_218_327,Network_4_4,34,0.460820875
53194,Pair_219_327,Network_3_4,25,0.487003026
53195,Pair_220_327,Network_3_4,25,0.43846449
53196,Pair_221_327,Network_3_4,25,0.43419269
53197,Pair_222_327,Network_3_4,25,0.51781483
53198,Pair_223_327,Network_4_4,34,0.494536465
53199,Pair_224_327,Network_4_4,34,0.579048037
53200,Pair_225_327,Network_4_4,34,0.493285816
53201,Pair_226_327,Network_5_4,35,0.404792013
53202,Pair_227_327,Network_3_4,25,0.529847847
53203,Pair_228_327,Network_2_4,15,0.451994483
53204,Pair_229_327,Network_2_4,15,0.494219192
53205,Pair_230_327,Network_5_4,35,0.403148496
53206,Pair_231_327,Network_3_4,25,0.497564139
53207,Pair_232_327,Network_3_4,25,0.473431875
53208,Pair_233_327,Network_3_4,25,0.456104299
53209,Pair_234_327,Network_3_4,25,0.506180328
53210,Pair_235_327,Network_3_4,25,0.490396581
53211,Pair_236_327,Network_3_4,25,0.532681254
53212,Pair_237_327,Network_4_4,34,0.435052704
53213,Pair_238_327,Network_7_4,37,0.525753132
53214,Pair_239_327,Network_4_4,34,0.48090137
53215,Pair_240_327,Network_4_4,34,0.527170228
53216,Pair_241_327,Network_9_4,39,0.27082515
53217,Pair_242_327,Network_7_4,37,0.511624108
53218,Pair_243_327,Network_7_4,37,0.49487803
53219,Pair_244_327,Network_9_4,39,0.366645889
53220,Pair_245_327,Network_9_4,39,0.364093585
53221,Pair_246_327,Network_9_4,39,0.32844667
53222,Pair_247_327,Network_9_4,39,0.502831986
53223,Pair_248_327,Network_9_4,39,0.426935954
53224,Pair_249_327,Network_9_4,39,0.387157377
53225,Pair_250_327,Network_9_4,39,0.369007511
53226,Pair_251_327,Network_9_4,39,0.615273184
53227,Pair_252_327,Network_9_4,39,0.344522817
53228,Pair_253_327,Network_7_4,37,0.520763097
53229,Pair_254_327,Network_7_4,37,0.582584101
53230,Pair_255_327,Network_6_4,36,0.59707128
53231,Pair_256_327,Network_9_4,39,0.456984085
53232,Pair_257_327,Network_7_4,37,0.520408166
53233,Pair_258_327,Network_4_4,34,0.532813078
53234,Pair_259_327,Network_6_4,36,0.460691871
53235,Pair_260_327,Network_7_4,37,0.525609039
53236,Pair_261_327,Network_7_4,37,0.518892119
53237,Pair_262_327,Network_4_4,34,0.596732878
53238,Pair_263_327,Network_7_4,37,0.556682184
53239,Pair_264_327,Network_4_4,34,0.603235593
53240,Pair_265_327,Network_7_4,37,0.628692737
53241,Pair_266_327,Network_4_4,34,0.61099037
53242,Pair_267_327,Network_9_4,39,0.548669118
53243,Pair_268_327,Network_9_4,39,0.292786433
53244,Pair_269_327,Network_7_4,37,0.45337855
53245,Pair_270_327,Network_9_4,39,0.356472327
53246,Pair_271_327,Network_7_4,37,0.437929196
53247,Pair_272_327,Network_7_4,37,0.443843999
53248,Pair_273_327,Network_7_4,37,0.447907494
53249,Pair_274_327,Network_9_4,39,0.338162329
53250,Pair_275_327,Network_5_4,35,0.485752635
53251,Pair_276_327,Network_5_4,35,0.468398216
53252,Pair_277_327,Network_7_4,37,0.558692945
53253,Pair_278_327,Network_7_4,37,0.552890853
53254,Pair_279_327,Network_4_4,34,0.562792356
53255,Pair_280_327,Network_3_4,25,0.519665969
53256,Pair_281_327,Network_3_4,25,0.541196648
53257,Pair_282_327,Network_3_4,25,0.472011371
53258,Pair_283_327,Network_8_4,38,0.344577994
53259,Pair_284_327,Network_3_4,25,0.514900569
53260,Pair_285_327,Network_4_4,34,0.553866245
53261,Pair_286_327,Network_4_4,34,0.474096833
53262,Pair_287_327,Network_8_4,38,0.416225771
53263,Pair_288_327,Network_4_4,34,0.467868508
53264,Pair_289_327,Network_4_4,34,0.49350363
53265,Pair_290_327,Network_12_4,42,0.518616762
53266,Pair_291_327,Network_7_4,37,0.403707324
53267,Pair_292_327,Network_12_4,42,0.337483862
53268,Pair_293_327,Network_4_4,34,0.58525312
53269,Pair_294_327,Network_4_4,34,0.500800929
53270,Pair_295_327,Network_3_4,25,0.558132578
53271,Pair_296_327,Network_5_4,35,0.444653276
53272,Pair_297_327,Network_5_4,35,0.51068014
53273,Pair_298_327,Network_9_4,39,0.24293164
53274,Pair_299_327,Network_9_4,39,0.273549864
53275,Pair_300_327,Network_9_4,39,0.251513106
53276,Pair_301_327,Network_1_4,4,0.334533636
53277,Pair_302_327,Network_11_4,41,0.397643283
53278,Pair_303_327,Network_6_4,36,0.380500974
53279,Pair_304_327,Network_8_4,38,0.436181523
53280,Pair_305_327,Network_6_4,36,0.524309039
53281,Pair_306_327,Network_9_4,39,0.283748928
53282,Pair_307_327,Network_5_4,35,0.177311568
53283,Pair_308_327,Network_9_4,39,0.430935523
53284,Pair_309_327,Network_6_4,36,0.523832984
53285,Pair_310_327,Network_9_4,39,0.487900031
53286,Pair_311_327,Network_9_4,39,0.316775344
53287,Pair_312_327,Network_9_4,39,0.330380579
53288,Pair_313_327,Network_7_4,37,0.573052677
53289,Pair_314_327,Network_9_4,39,0.410038113
53290,Pair_315_327,Network_11_4,41,0.447025019
53291,Pair_316_327,Network_5_4,35,0.478579705
53292,Pair_317_327,Network_5_4,35,0.715917231
53293,Pair_318_327,Network_2_4,15,0.398438031
53294,Pair_319_327,Network_6_4,36,0.629054058
53295,Pair_320_327,Network_10_4,40,0.643990936
53296,Pair_321_327,Network_10_4,40,0.448114611
53297,Pair_322_327,Network_1_4,4,0.356913629
53298,Pair_323_327,Network_5_4,35,0.336136022
53299,Pair_324_327,Network_7_4,37,0.423147207
53300,Pair_325_327,Network_7_4,37,0.432670004
53301,Pair_326_327,Network_5_4,35,0.277953953
53302,Pair_1_328,Network_1_4,4,0.272372471
53303,Pair_2_328,Network_2_4,15,0.468348434
53304,Pair_3_328,Network_2_4,15,0.356750889
53305,Pair_4_328,Network_2_4,15,0.284701983
53306,Pair_5_328,Network_2_4,15,0.300742353
53307,Pair_6_328,Network_2_4,15,0.285951953
53308,Pair_7_328,Network_2_4,15,0.31920149
53309,Pair_8_328,Network_3_4,25,0.401004021
53310,Pair_9_328,Network_3_4,25,0.386093051
53311,Pair_10_328,Network_4_4,34,0.589186188
53312,Pair_11_328,Network_5_4,35,0.654885349
53313,Pair_12_328,Network_6_4,36,0.541168897
53314,Pair_13_328,Network_2_4,15,0.295089437
53315,Pair_14_328,Network_7_4,37,0.448942392
53316,Pair_15_328,Network_7_4,37,0.534945468
53317,Pair_16_328,Network_2_4,15,0.316991298
53318,Pair_17_328,Network_2_4,15,0.470265477
53319,Pair_18_328,Network_2_4,15,0.36139401
53320,Pair_19_328,Network_2_4,15,0.223592195
53321,Pair_20_328,Network_2_4,15,0.274048182
53322,Pair_21_328,Network_2_4,15,0.299715349
53323,Pair_22_328,Network_2_4,15,0.252597016
53324,Pair_23_328,Network_2_4,15,0.519898171
53325,Pair_24_328,Network_8_4,38,0.46575528
53326,Pair_25_328,Network_6_4,36,0.706164279
53327,Pair_26_328,Network_6_4,36,0.409997527
53328,Pair_27_328,Network_10_4,40,0.651652402
53329,Pair_28_328,Network_6_4,36,0.662899695
53330,Pair_29_328,Network_7_4,37,0.598934393
53331,Pair_30_328,Network_9_4,39,0.519207673
53332,Pair_31_328,Network_9_4,39,0.394094613
53333,Pair_32_328,Network_9_4,39,0.503898653
53334,Pair_33_328,Network_9_4,39,0.372418553
53335,Pair_34_328,Network_9_4,39,0.444096116
53336,Pair_35_328,Network_9_4,39,0.468491439
53337,Pair_36_328,Network_3_4,25,0.521534946
53338,Pair_37_328,Network_4_4,34,0.601609215
53339,Pair_38_328,Network_4_4,34,0.504474987
53340,Pair_39_328,Network_3_4,25,0.536070562
53341,Pair_40_328,Network_3_4,25,0.472544992
53342,Pair_41_328,Network_3_4,25,0.514500264
53343,Pair_42_328,Network_3_4,25,0.514614608
53344,Pair_43_328,Network_4_4,34,0.56492521
53345,Pair_44_328,Network_4_4,34,0.633706499
53346,Pair_45_328,Network_4_4,34,0.497898876
53347,Pair_46_328,Network_5_4,35,0.453288809
53348,Pair_47_328,Network_3_4,25,0.51020809
53349,Pair_48_328,Network_2_4,15,0.479129855
53350,Pair_49_328,Network_2_4,15,0.467513039
53351,Pair_50_328,Network_5_4,35,0.525659846
53352,Pair_51_328,Network_3_4,25,0.455357154
53353,Pair_52_328,Network_3_4,25,0.495059967
53354,Pair_53_328,Network_3_4,25,0.403422669
53355,Pair_54_328,Network_3_4,25,0.445178064
53356,Pair_55_328,Network_3_4,25,0.517402678
53357,Pair_56_328,Network_3_4,25,0.535021262
53358,Pair_57_328,Network_4_4,34,0.531685495
53359,Pair_58_328,Network_4_4,34,0.516245271
53360,Pair_59_328,Network_4_4,34,0.520816321
53361,Pair_60_328,Network_4_4,34,0.587045118
53362,Pair_61_328,Network_9_4,39,0.351068466
53363,Pair_62_328,Network_9_4,39,0.513136734
53364,Pair_63_328,Network_7_4,37,0.5507065
53365,Pair_64_328,Network_9_4,39,0.421829426
53366,Pair_65_328,Network_9_4,39,0.390089651
53367,Pair_66_328,Network_9_4,39,0.413332922
53368,Pair_67_328,Network_9_4,39,0.600734709
53369,Pair_68_328,Network_9_4,39,0.56742354
53370,Pair_69_328,Network_9_4,39,0.454904076
53371,Pair_70_328,Network_9_4,39,0.459747183
53372,Pair_71_328,Network_9_4,39,0.519843044
53373,Pair_72_328,Network_9_4,39,0.422990441
53374,Pair_73_328,Network_7_4,37,0.570794261
53375,Pair_74_328,Network_6_4,36,0.640019218
53376,Pair_75_328,Network_6_4,36,0.512050769
53377,Pair_76_328,Network_9_4,39,0.464331165
53378,Pair_77_328,Network_7_4,37,0.48307779
53379,Pair_78_328,Network_4_4,34,0.596672291
53380,Pair_79_328,Network_6_4,36,0.53716904
53381,Pair_80_328,Network_7_4,37,0.562182152
53382,Pair_81_328,Network_6_4,36,0.559181829
53383,Pair_82_328,Network_7_4,37,0.572349158
53384,Pair_83_328,Network_7_4,37,0.684532899
53385,Pair_84_328,Network_4_4,34,0.651918573
53386,Pair_85_328,Network_7_4,37,0.625554162
53387,Pair_86_328,Network_4_4,34,0.621036119
53388,Pair_87_328,Network_9_4,39,0.645741448
53389,Pair_88_328,Network_9_4,39,0.303438958
53390,Pair_89_328,Network_7_4,37,0.432771905
53391,Pair_90_328,Network_9_4,39,0.371489151
53392,Pair_91_328,Network_7_4,37,0.514335191
53393,Pair_92_328,Network_7_4,37,0.366124641
53394,Pair_93_328,Network_9_4,39,0.399663801
53395,Pair_94_328,Network_9_4,39,0.36345154
53396,Pair_95_328,Network_5_4,35,0.569969121
53397,Pair_96_328,Network_5_4,35,0.53139337
53398,Pair_97_328,Network_7_4,37,0.648679538
53399,Pair_98_328,Network_7_4,37,0.579009883
53400,Pair_99_328,Network_4_4,34,0.542643091
53401,Pair_100_328,Network_3_4,25,0.507016583
53402,Pair_101_328,Network_3_4,25,0.508034952
53403,Pair_102_328,Network_3_4,25,0.422932273
53404,Pair_103_328,Network_8_4,38,0.418794785
53405,Pair_104_328,Network_8_4,38,0.454205657
53406,Pair_105_328,Network_4_4,34,0.548031134
53407,Pair_106_328,Network_4_4,34,0.48593332
53408,Pair_107_328,Network_8_4,38,0.4284437
53409,Pair_108_328,Network_4_4,34,0.495436449
53410,Pair_109_328,Network_4_4,34,0.433487161
53411,Pair_110_328,Network_12_4,42,0.407555718
53412,Pair_111_328,Network_7_4,37,0.383827947
53413,Pair_112_328,Network_12_4,42,0.357528057
53414,Pair_113_328,Network_4_4,34,0.58727224
53415,Pair_114_328,Network_4_4,34,0.500814269
53416,Pair_115_328,Network_3_4,25,0.593780835
53417,Pair_116_328,Network_5_4,35,0.530614846
53418,Pair_117_328,Network_5_4,35,0.554920419
53419,Pair_118_328,Network_9_4,39,0.265036309
53420,Pair_119_328,Network_9_4,39,0.288013599
53421,Pair_120_328,Network_9_4,39,0.293282012
53422,Pair_121_328,Network_1_4,4,0.399434755
53423,Pair_122_328,Network_11_4,41,0.40027235
53424,Pair_123_328,Network_6_4,36,0.420978009
53425,Pair_124_328,Network_8_4,38,0.406842996
53426,Pair_125_328,Network_6_4,36,0.529735975
53427,Pair_126_328,Network_9_4,39,0.245800021
53428,Pair_127_328,Network_5_4,35,0.301597998
53429,Pair_128_328,Network_6_4,36,0.465498994
53430,Pair_129_328,Network_6_4,36,0.530803179
53431,Pair_130_328,Network_9_4,39,0.638542384
53432,Pair_131_328,Network_9_4,39,0.281600253
53433,Pair_132_328,Network_9_4,39,0.403827024
53434,Pair_133_328,Network_7_4,37,0.607880207
53435,Pair_134_328,Network_9_4,39,0.392444685
53436,Pair_135_328,Network_11_4,41,0.406139964
53437,Pair_136_328,Network_5_4,35,0.507159232
53438,Pair_137_328,Network_5_4,35,0.716296333
53439,Pair_138_328,Network_2_4,15,0.487457119
53440,Pair_139_328,Network_6_4,36,0.676966083
53441,Pair_140_328,Network_10_4,40,0.708054627
53442,Pair_141_328,Network_10_4,40,0.598874276
53443,Pair_142_328,Network_1_4,4,0.388643427
53444,Pair_143_328,Network_5_4,35,0.455806906
53445,Pair_144_328,Network_7_4,37,0.543811195
53446,Pair_145_328,Network_7_4,37,0.537985826
53447,Pair_146_328,Network_5_4,35,0.337901911
53448,Pair_147_328,Network_4_4,34,0.615076875
53449,Pair_148_328,Network_4_4,34,0.66252309
53450,Pair_149_328,Network_7_4,37,0.584519327
53451,Pair_150_328,Network_9_4,39,0.713673641
53452,Pair_151_328,Network_9_4,39,0.625267209
53453,Pair_152_328,Network_2_4,15,0.343869536
53454,Pair_153_328,Network_2_4,15,0.284540499
53455,Pair_154_328,Network_2_4,15,0.189746078
53456,Pair_155_328,Network_9_4,39,0.322297595
53457,Pair_156_328,Network_2_4,15,0.332694874
53458,Pair_157_328,Network_2_4,15,0.59320872
53459,Pair_158_328,Network_2_4,15,0.31627961
53460,Pair_159_328,Network_2_4,15,0.472007973
53461,Pair_160_328,Network_2_4,15,0.246039447
53462,Pair_161_328,Network_9_4,39,0.492804867
53463,Pair_162_328,Network_9_4,39,0.609719877
53464,Pair_163_328,Network_2_4,15,0.380269219
53465,Pair_164_328,Network_9_4,39,0.322123279
53466,Pair_165_328,Network_9_4,39,0.34062743
53467,Pair_166_328,Network_12_4,42,0.445806348
53468,Pair_167_328,Network_4_4,34,0.529696368
53469,Pair_168_328,Network_3_4,25,0.381328903
53470,Pair_169_328,Network_4_4,34,0.562724958
53471,Pair_170_328,Network_7_4,37,0.513302499
53472,Pair_171_328,Network_7_4,37,0.568627794
53473,Pair_172_328,Network_6_4,36,0.353052435
53474,Pair_173_328,Network_8_4,38,0.43662748
53475,Pair_174_328,Network_8_4,38,0.441374138
53476,Pair_175_328,Network_8_4,38,0.477723211
53477,Pair_176_328,Network_9_4,39,0.385431919
53478,Pair_177_328,Network_9_4,39,0.472412493
53479,Pair_178_328,Network_4_4,34,0.414754947
53480,Pair_179_328,Network_4_4,34,0.525372516
53481,Pair_180_328,Network_4_4,34,0.440746555
53482,Pair_181_328,Network_1_4,4,0.305798841
53483,Pair_182_328,Network_2_4,15,0.396287197
53484,Pair_183_328,Network_2_4,15,0.359312317
53485,Pair_184_328,Network_2_4,15,0.304389032
53486,Pair_185_328,Network_2_4,15,0.310957608
53487,Pair_186_328,Network_2_4,15,0.280904929
53488,Pair_187_328,Network_2_4,15,0.242171702
53489,Pair_188_328,Network_3_4,25,0.413834207
53490,Pair_189_328,Network_3_4,25,0.398272893
53491,Pair_190_328,Network_4_4,34,0.593054885
53492,Pair_191_328,Network_4_4,34,0.711062486
53493,Pair_192_328,Network_6_4,36,0.588832365
53494,Pair_193_328,Network_2_4,15,0.311348208
53495,Pair_194_328,Network_7_4,37,0.421170968
53496,Pair_195_328,Network_7_4,37,0.510885515
53497,Pair_196_328,Network_2_4,15,0.315070171
53498,Pair_197_328,Network_2_4,15,0.461653538
53499,Pair_198_328,Network_2_4,15,0.370786289
53500,Pair_199_328,Network_2_4,15,0.259379793
53501,Pair_200_328,Network_2_4,15,0.270479504
53502,Pair_201_328,Network_2_4,15,0.275818083
53503,Pair_202_328,Network_2_4,15,0.358585716
53504,Pair_203_328,Network_2_4,15,0.426854881
53505,Pair_204_328,Network_8_4,38,0.406320198
53506,Pair_205_328,Network_4_4,34,0.591818088
53507,Pair_206_328,Network_6_4,36,0.608235671
53508,Pair_207_328,Network_10_4,40,0.565374089
53509,Pair_208_328,Network_10_4,40,0.625953262
53510,Pair_209_328,Network_7_4,37,0.584299382
53511,Pair_210_328,Network_9_4,39,0.511296171
53512,Pair_211_328,Network_9_4,39,0.364102719
53513,Pair_212_328,Network_9_4,39,0.562129951
53514,Pair_213_328,Network_9_4,39,0.36539346
53515,Pair_214_328,Network_9_4,39,0.461799787
53516,Pair_215_328,Network_9_4,39,0.526814496
53517,Pair_216_328,Network_3_4,25,0.533131185
53518,Pair_217_328,Network_4_4,34,0.63648812
